"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.text","Answer.emotion.label","Approve","Reject"
"3B9XR6P1XIZC62Z4WM6SL66HV4XBJK","3ZZSZV2CUFRLLDZOTUC1YXHUHUBGSZ","What emotion does this text convey?","What emotion does this text convey?","emotion detection, text","$0.01","Wed Mar 18 10:23:24 PDT 2020","3","BatchId:3960423;OriginalHitTemplateId:928390866;","3600","259200","Wed Mar 25 10:23:24 PDT 2020","","","386CSBG1O4QQ8XKGLNEVVBRX47VQ6Q","A3F9N2P4NUUR7S","Submitted","Wed Mar 18 10:23:59 PDT 2020","Wed Mar 18 10:24:29 PDT 2020","Sat Mar 21 10:24:29 PDT 2020","","","","30","0% (0/0)","0% (0/0)","0% (0/0)","I am so excited to announce that I will be producing the new docuseries for my sisterwife it is about to be explosive strongwomen support each other legend","Excitement"
"3B9XR6P1XIZC62Z4WM6SL66HV4XBJK","3ZZSZV2CUFRLLDZOTUC1YXHUHUBGSZ","What emotion does this text convey?","What emotion does this text convey?","emotion detection, text","$0.01","Wed Mar 18 10:23:24 PDT 2020","3","BatchId:3960423;OriginalHitTemplateId:928390866;","3600","259200","Wed Mar 25 10:23:24 PDT 2020","","","3IQ1VMJRYYOL30FXUYKLPL3UQQIA9F","AWJ0LF6A0LXJN","Submitted","Wed Mar 18 10:31:35 PDT 2020","Wed Mar 18 10:54:58 PDT 2020","Sat Mar 21 10:54:58 PDT 2020","","","","1403","100% (46/46)","100% (46/46)","100% (46/46)","I am so excited to announce that I will be producing the new docuseries for my sisterwife it is about to be explosive strongwomen support each other legend","Excitement"
"3B9XR6P1XIZC62Z4WM6SL66HV4XBJK","3ZZSZV2CUFRLLDZOTUC1YXHUHUBGSZ","What emotion does this text convey?","What emotion does this text convey?","emotion detection, text","$0.01","Wed Mar 18 10:23:24 PDT 2020","3","BatchId:3960423;OriginalHitTemplateId:928390866;","3600","259200","Wed Mar 25 10:23:24 PDT 2020","","","3R0T90IZ1XGOBPZ3SIMMNXF5U6XGCD","A1NRZ7O1TEJB1V","Submitted","Wed Mar 18 10:24:08 PDT 2020","Wed Mar 18 10:24:19 PDT 2020","Sat Mar 21 10:24:19 PDT 2020","","","","11","0% (0/0)","0% (0/0)","0% (0/0)","I am so excited to announce that I will be producing the new docuseries for my sisterwife it is about to be explosive strongwomen support each other legend","Fear"
"3XEIP58NM4REJQQK5LY8N3QCQWNZLF","3ZZSZV2CUFRLLDZOTUC1YXHUHUBGSZ","What emotion does this text convey?","What emotion does this text convey?","emotion detection, text","$0.01","Wed Mar 18 10:23:24 PDT 2020","3","BatchId:3960423;OriginalHitTemplateId:928390866;","3600","259200","Wed Mar 25 10:23:24 PDT 2020","","","30JNVC0OREO65M4XH65ZS2GNDLBQHR","AWJ0LF6A0LXJN","Submitted","Wed Mar 18 10:24:11 PDT 2020","Wed Mar 18 10:28:24 PDT 2020","Sat Mar 21 10:28:24 PDT 2020","","","","253","100% (46/46)","100% (46/46)","100% (46/46)","This week is ALL NEW adventure takes to Hawaii is Big Island where he explores one of the most active volcanoes in the world K lauea OceanTreks","Pleasant"
"3XEIP58NM4REJQQK5LY8N3QCQWNZLF","3ZZSZV2CUFRLLDZOTUC1YXHUHUBGSZ","What emotion does this text convey?","What emotion does this text convey?","emotion detection, text","$0.01","Wed Mar 18 10:23:24 PDT 2020","3","BatchId:3960423;OriginalHitTemplateId:928390866;","3600","259200","Wed Mar 25 10:23:24 PDT 2020","","","34J10VATJK261HFHNONKSEH2DYQIQC","A3746TDKYH8SJ9","Submitted","Wed Mar 18 10:24:18 PDT 2020","Wed Mar 18 10:30:18 PDT 2020","Sat Mar 21 10:30:18 PDT 2020","","","","360","100% (86/86)","100% (86/86)","100% (86/86)","This week is ALL NEW adventure takes to Hawaii is Big Island where he explores one of the most active volcanoes in the world K lauea OceanTreks","Happy"
"3XEIP58NM4REJQQK5LY8N3QCQWNZLF","3ZZSZV2CUFRLLDZOTUC1YXHUHUBGSZ","What emotion does this text convey?","What emotion does this text convey?","emotion detection, text","$0.01","Wed Mar 18 10:23:24 PDT 2020","3","BatchId:3960423;OriginalHitTemplateId:928390866;","3600","259200","Wed Mar 25 10:23:24 PDT 2020","","","3QAVNHZ3ER8G42G6JVNBUUUPQKYLAM","A3F9N2P4NUUR7S","Submitted","Wed Mar 18 10:24:18 PDT 2020","Wed Mar 18 10:26:03 PDT 2020","Sat Mar 21 10:26:03 PDT 2020","","","","105","0% (0/0)","0% (0/0)","0% (0/0)","This week is ALL NEW adventure takes to Hawaii is Big Island where he explores one of the most active volcanoes in the world K lauea OceanTreks","Excitement"
"3IWA71V4UMK7VANYHZ4L1ZS4S116XI","3ZZSZV2CUFRLLDZOTUC1YXHUHUBGSZ","What emotion does this text convey?","What emotion does this text convey?","emotion detection, text","$0.01","Wed Mar 18 10:23:24 PDT 2020","3","BatchId:3960423;OriginalHitTemplateId:928390866;","3600","259200","Wed Mar 25 10:23:24 PDT 2020","","","37FMASSAYHVJXBDS46QUXPM3RYPIB0","A30MP4LXV4MIFD","Submitted","Wed Mar 18 10:23:52 PDT 2020","Wed Mar 18 10:23:57 PDT 2020","Sat Mar 21 10:23:57 PDT 2020","","","","5","100% (2/2)","100% (2/2)","100% (1/1)","It is OFFICIAL EXCITED I have my very own charmbracelet talisman Lisa Appleton Collection which I collaborated with on and it is on sale NOW Protect yourselves Condition is New with tags Dispatched Royal Mail 1st Class Thank you","Excitement"
"3IWA71V4UMK7VANYHZ4L1ZS4S116XI","3ZZSZV2CUFRLLDZOTUC1YXHUHUBGSZ","What emotion does this text convey?","What emotion does this text convey?","emotion detection, text","$0.01","Wed Mar 18 10:23:24 PDT 2020","3","BatchId:3960423;OriginalHitTemplateId:928390866;","3600","259200","Wed Mar 25 10:23:24 PDT 2020","","","3U5NZHP4LW6L5A3IHTQASXQD8PQHPS","AWJ0LF6A0LXJN","Submitted","Wed Mar 18 10:31:08 PDT 2020","Wed Mar 18 10:54:48 PDT 2020","Sat Mar 21 10:54:48 PDT 2020","","","","1420","100% (46/46)","100% (46/46)","100% (46/46)","It is OFFICIAL EXCITED I have my very own charmbracelet talisman Lisa Appleton Collection which I collaborated with on and it is on sale NOW Protect yourselves Condition is New with tags Dispatched Royal Mail 1st Class Thank you","Happy"
"3IWA71V4UMK7VANYHZ4L1ZS4S116XI","3ZZSZV2CUFRLLDZOTUC1YXHUHUBGSZ","What emotion does this text convey?","What emotion does this text convey?","emotion detection, text","$0.01","Wed Mar 18 10:23:24 PDT 2020","3","BatchId:3960423;OriginalHitTemplateId:928390866;","3600","259200","Wed Mar 25 10:23:24 PDT 2020","","","3WSELTNVR864NFOBS4P2GL46KXKATE","A3746TDKYH8SJ9","Submitted","Wed Mar 18 10:24:14 PDT 2020","Wed Mar 18 10:29:49 PDT 2020","Sat Mar 21 10:29:49 PDT 2020","","","","335","100% (86/86)","100% (86/86)","100% (86/86)","It is OFFICIAL EXCITED I have my very own charmbracelet talisman Lisa Appleton Collection which I collaborated with on and it is on sale NOW Protect yourselves Condition is New with tags Dispatched Royal Mail 1st Class Thank you","Excitement"
"30EV7DWJUZZWVFD8MVQNKDZDU7V6YO","3ZZSZV2CUFRLLDZOTUC1YXHUHUBGSZ","What emotion does this text convey?","What emotion does this text convey?","emotion detection, text","$0.01","Wed Mar 18 10:23:25 PDT 2020","3","BatchId:3960423;OriginalHitTemplateId:928390866;","3600","259200","Wed Mar 25 10:23:25 PDT 2020","","","39GAF6DQWW4N6JF01GWO62ZODOUV1R","A3F9N2P4NUUR7S","Submitted","Wed Mar 18 10:24:16 PDT 2020","Wed Mar 18 10:25:49 PDT 2020","Sat Mar 21 10:25:49 PDT 2020","","","","93","0% (0/0)","0% (0/0)","0% (0/0)","Delighted to have received the award for winner in the historical fiction category for Wyvern of Wessex in the Book Awards for 2019 from W Light I m totally delighted and can t thank Mrs N enough histfic Vikings anglosaxon adventure","Excitement"
