"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.text","Answer.emotion.label","Approve","Reject"
"3S8APUMBK1NW10D8DWF768EP2YYBF1","3ZZSZV2CUFRLLDZOTUC1YXHUHUBGSZ","What emotion does this text convey?","What emotion does this text convey?","emotion detection, text","$0.01","Wed Mar 18 14:20:55 PDT 2020","3","BatchId:3960745;OriginalHitTemplateId:928390866;","3600","259200","Wed Mar 25 14:20:55 PDT 2020","","","31T4R4OBOXK5IWO2ZFISHK2CV4YC7S","A3V0L9MW5IRAAS","Submitted","Wed Mar 18 14:21:22 PDT 2020","Wed Mar 18 14:21:38 PDT 2020","Sat Mar 21 14:21:38 PDT 2020","","","","16","0% (0/0)","0% (0/0)","0% (0/0)","Journey to a nightmare realm where the boundaries of reality shift like the winds Dare to gaze through AFFINITY S WINDOW Experience an AWAKENING supernatural thriller horror mustread BookBoost IARTG ASMSG suspense","Fear"
"3S8APUMBK1NW10D8DWF768EP2YYBF1","3ZZSZV2CUFRLLDZOTUC1YXHUHUBGSZ","What emotion does this text convey?","What emotion does this text convey?","emotion detection, text","$0.01","Wed Mar 18 14:20:55 PDT 2020","3","BatchId:3960745;OriginalHitTemplateId:928390866;","3600","259200","Wed Mar 25 14:20:55 PDT 2020","","","3JMSRU9HQNYMQK9CD4R3DMII2YIEVF","A3746TDKYH8SJ9","Submitted","Wed Mar 18 14:21:54 PDT 2020","Wed Mar 18 14:24:50 PDT 2020","Sat Mar 21 14:24:50 PDT 2020","","","","176","100% (86/86)","100% (86/86)","100% (86/86)","Journey to a nightmare realm where the boundaries of reality shift like the winds Dare to gaze through AFFINITY S WINDOW Experience an AWAKENING supernatural thriller horror mustread BookBoost IARTG ASMSG suspense","Angry"
"3S8APUMBK1NW10D8DWF768EP2YYBF1","3ZZSZV2CUFRLLDZOTUC1YXHUHUBGSZ","What emotion does this text convey?","What emotion does this text convey?","emotion detection, text","$0.01","Wed Mar 18 14:20:55 PDT 2020","3","BatchId:3960745;OriginalHitTemplateId:928390866;","3600","259200","Wed Mar 25 14:20:55 PDT 2020","","","3JW0YLFXRYKTM9V8OEQ5LU8WGBOWWM","A1TIO97G4K0ZFF","Submitted","Wed Mar 18 14:21:23 PDT 2020","Wed Mar 18 14:22:32 PDT 2020","Sat Mar 21 14:22:32 PDT 2020","","","","69","100% (15/15)","100% (15/15)","100% (15/15)","Journey to a nightmare realm where the boundaries of reality shift like the winds Dare to gaze through AFFINITY S WINDOW Experience an AWAKENING supernatural thriller horror mustread BookBoost IARTG ASMSG suspense","Excitement"
"3TCFMTM8IISBN8J4N47BGD7R7I212O","3ZZSZV2CUFRLLDZOTUC1YXHUHUBGSZ","What emotion does this text convey?","What emotion does this text convey?","emotion detection, text","$0.01","Wed Mar 18 14:20:55 PDT 2020","3","BatchId:3960745;OriginalHitTemplateId:928390866;","3600","259200","Wed Mar 25 14:20:55 PDT 2020","","","3IHR8NYAMC5RTYFN2M6RY8H93LN4PE","A3V0L9MW5IRAAS","Submitted","Wed Mar 18 14:21:10 PDT 2020","Wed Mar 18 14:21:22 PDT 2020","Sat Mar 21 14:21:22 PDT 2020","","","","12","0% (0/0)","0% (0/0)","0% (0/0)","Daniel is coming back more evil than ever Think Dexter meets Zodiac Read Free Bloody Origin amp Bloody Legends KU Amazon horror SerialKiller crime amwriting BloodySeries IARTG HorrorReader","Fear"
"3TCFMTM8IISBN8J4N47BGD7R7I212O","3ZZSZV2CUFRLLDZOTUC1YXHUHUBGSZ","What emotion does this text convey?","What emotion does this text convey?","emotion detection, text","$0.01","Wed Mar 18 14:20:55 PDT 2020","3","BatchId:3960745;OriginalHitTemplateId:928390866;","3600","259200","Wed Mar 25 14:20:55 PDT 2020","","","3JAOYWH7VN82ZJ61RP9BYZJ5K309LH","A1TIO97G4K0ZFF","Submitted","Wed Mar 18 14:21:27 PDT 2020","Wed Mar 18 14:23:23 PDT 2020","Sat Mar 21 14:23:23 PDT 2020","","","","116","100% (15/15)","100% (15/15)","100% (15/15)","Daniel is coming back more evil than ever Think Dexter meets Zodiac Read Free Bloody Origin amp Bloody Legends KU Amazon horror SerialKiller crime amwriting BloodySeries IARTG HorrorReader","Pleasant"
"3TCFMTM8IISBN8J4N47BGD7R7I212O","3ZZSZV2CUFRLLDZOTUC1YXHUHUBGSZ","What emotion does this text convey?","What emotion does this text convey?","emotion detection, text","$0.01","Wed Mar 18 14:20:55 PDT 2020","3","BatchId:3960745;OriginalHitTemplateId:928390866;","3600","259200","Wed Mar 25 14:20:55 PDT 2020","","","3V5Q80FXI2VAJVVD0AQWSQHAEBZ234","A18R8GG33EVI6C","Submitted","Wed Mar 18 14:21:53 PDT 2020","Wed Mar 18 14:22:07 PDT 2020","Sat Mar 21 14:22:07 PDT 2020","","","","14","0% (0/0)","0% (0/0)","0% (0/0)","Daniel is coming back more evil than ever Think Dexter meets Zodiac Read Free Bloody Origin amp Bloody Legends KU Amazon horror SerialKiller crime amwriting BloodySeries IARTG HorrorReader","Excitement"
"3FTID4TN9P2EE0GF9ZWP9WHAK31YL7","3ZZSZV2CUFRLLDZOTUC1YXHUHUBGSZ","What emotion does this text convey?","What emotion does this text convey?","emotion detection, text","$0.01","Wed Mar 18 14:20:55 PDT 2020","3","BatchId:3960745;OriginalHitTemplateId:928390866;","3600","259200","Wed Mar 25 14:20:55 PDT 2020","","","3LEIZ60CDO3M48N56Q0K6EU3ZC89Z0","A1RB2RPK7JZSDV","Submitted","Wed Mar 18 14:21:54 PDT 2020","Wed Mar 18 14:22:37 PDT 2020","Sat Mar 21 14:22:37 PDT 2020","","","","43","100% (2/2)","100% (2/2)","100% (2/2)","If you are on coronavirus lockdown as most of us are now is an excellent time to check out the latest Octoberpod Lady Skunk Ape on YouTube Pour a cup of coffee dunk a donut in that sucker amp enjoy superheroes RETROGAMING RetroHorror horror","Pleasant"
"3FTID4TN9P2EE0GF9ZWP9WHAK31YL7","3ZZSZV2CUFRLLDZOTUC1YXHUHUBGSZ","What emotion does this text convey?","What emotion does this text convey?","emotion detection, text","$0.01","Wed Mar 18 14:20:55 PDT 2020","3","BatchId:3960745;OriginalHitTemplateId:928390866;","3600","259200","Wed Mar 25 14:20:55 PDT 2020","","","3XIQGXAUMHCTLUZXQBEFVXNMWMLX7E","AVO297DCAMMLX","Submitted","Wed Mar 18 14:21:47 PDT 2020","Wed Mar 18 14:22:56 PDT 2020","Sat Mar 21 14:22:56 PDT 2020","","","","69","100% (11/11)","100% (11/11)","100% (11/11)","If you are on coronavirus lockdown as most of us are now is an excellent time to check out the latest Octoberpod Lady Skunk Ape on YouTube Pour a cup of coffee dunk a donut in that sucker amp enjoy superheroes RETROGAMING RetroHorror horror","Fear"
"3FTID4TN9P2EE0GF9ZWP9WHAK31YL7","3ZZSZV2CUFRLLDZOTUC1YXHUHUBGSZ","What emotion does this text convey?","What emotion does this text convey?","emotion detection, text","$0.01","Wed Mar 18 14:20:55 PDT 2020","3","BatchId:3960745;OriginalHitTemplateId:928390866;","3600","259200","Wed Mar 25 14:20:55 PDT 2020","","","3Z2R0DQ0JMIDTTBAPU7SBHL750P2EV","A3E1UOPX7BE2BE","Submitted","Wed Mar 18 14:21:42 PDT 2020","Wed Mar 18 14:22:01 PDT 2020","Sat Mar 21 14:22:01 PDT 2020","","","","19","0% (0/0)","0% (0/0)","0% (0/0)","If you are on coronavirus lockdown as most of us are now is an excellent time to check out the latest Octoberpod Lady Skunk Ape on YouTube Pour a cup of coffee dunk a donut in that sucker amp enjoy superheroes RETROGAMING RetroHorror horror","Pleasant"
"3D17ECOUPIZ08QFNR4LGZNCJDW213Z","3ZZSZV2CUFRLLDZOTUC1YXHUHUBGSZ","What emotion does this text convey?","What emotion does this text convey?","emotion detection, text","$0.01","Wed Mar 18 14:20:55 PDT 2020","3","BatchId:3960745;OriginalHitTemplateId:928390866;","3600","259200","Wed Mar 25 14:20:55 PDT 2020","","","39N5ACM9HJRSQ4LZJH2IFGSPPD19PF","A1TIO97G4K0ZFF","Submitted","Wed Mar 18 14:21:53 PDT 2020","Wed Mar 18 14:24:05 PDT 2020","Sat Mar 21 14:24:05 PDT 2020","","","","132","100% (15/15)","100% (15/15)","100% (15/15)","Short Tales of Horror Part II Ours Slimmer Sam I Am Silent Baby Screams Payback Lucky Thirteen horror shortfiction Kindle Print Audiobook ASMSG","Fear"
